indicator_id,msoa_code,value,period,lad
93279,E02000099,18.2127259036145,2019,E09000005
93279,E02000100,12.9677635248187,2019,E09000005
93279,E02000101,28.8935225169648,2019,E09000005
93279,E02000102,27.047465437788,2019,E09000005
93279,E02000103,25.3395128552097,2019,E09000005
93279,E02000104,20.7561797752809,2019,E09000005
93279,E02000105,27.3459497206704,2019,E09000005
93279,E02000106,24.8145945945946,2019,E09000005
93279,E02000107,25.5271588661833,2019,E09000005
93279,E02000108,23.0129798903108,2019,E09000005
93279,E02000110,23.0303625377644,2019,E09000005
93279,E02000111,28.1637082066869,2019,E09000005
93279,E02000112,22.8119771863118,2019,E09000005
93279,E02000113,37.3577287066246,2019,E09000005
93279,E02000114,29.9519754170325,2019,E09000005
93279,E02000115,30.8455546813533,2019,E09000005
93279,E02000116,39.9889713679745,2019,E09000005
93279,E02000117,37.1949021932424,2019,E09000005
93279,E02000118,27.397625698324,2019,E09000005
93279,E02000119,41.1235294117647,2019,E09000005
93279,E02000120,29.7786952931462,2019,E09000005
93279,E02000121,27.1603381014304,2019,E09000005
93279,E02000122,20.29,2019,E09000005
93279,E02000123,33.6775581395349,2019,E09000005
93279,E02000124,22.5582786287381,2019,E09000005
93279,E02000125,20.5040385774563,2019,E09000005
93279,E02000126,46.8837013669821,2019,E09000005
93280,E02000093,12.3435582822086,2023,E09000005
93280,E02000094,11.7912029676736,2023,E09000005
93280,E02000095,12.9265471370735,2023,E09000005
93280,E02000096,9.35779816513761,2023,E09000005
93280,E02000097,13.8223704152774,2023,E09000005
93280,E02000098,10.6602254428341,2023,E09000005
93280,E02000099,11.5796098174953,2023,E09000005
93280,E02000100,9.00035574528637,2023,E09000005
93280,E02000101,10.4132680804785,2023,E09000005
93280,E02000102,13.697219361483,2023,E09000005
93280,E02000103,11.4583333333333,2023,E09000005
93280,E02000104,11.5661736822146,2023,E09000005
93280,E02000105,11.7681845062093,2023,E09000005
93280,E02000106,14.3995885831833,2023,E09000005
93280,E02000107,12.7609714529186,2023,E09000005
93280,E02000108,10.9090909090909,2023,E09000005
93280,E02000110,9.53377166766288,2023,E09000005
93280,E02000111,11.6849394114253,2023,E09000005
93280,E02000112,11.834475487612,2023,E09000005
93280,E02000113,12.6855222626715,2023,E09000005
93280,E02000114,11.5086314736052,2023,E09000005
93280,E02000115,7.42952699474439,2023,E09000005
93280,E02000116,12.9181084198385,2023,E09000005
